Year,Model,RMSE,Month,Target,FeatureSet
2002,DeptClim,13.679842789457085,4,TEMP,SECONDARY_13_24
2002,Persist,9.289523844464455,4,TEMP,SECONDARY_13_24
2002,Ridge,2.466865167903597,4,TEMP,SECONDARY_13_24
2002,RF,4.900219914850171,4,TEMP,SECONDARY_13_24
2002,HGB,4.397420555153902,4,TEMP,SECONDARY_13_24
2003,GlobalClim,29.293354814165493,4,TEMP,SECONDARY_13_24
2003,DeptClim,25.181736455034653,4,TEMP,SECONDARY_13_24
2003,Persist,8.960674624929995,4,TEMP,SECONDARY_13_24
2003,Ridge,8.648294466939804,4,TEMP,SECONDARY_13_24
2003,RF,7.8406037503496595,4,TEMP,SECONDARY_13_24
2003,HGB,7.448380293943423,4,TEMP,SECONDARY_13_24
2004,GlobalClim,30.42062030774305,4,TEMP,SECONDARY_13_24
2004,DeptClim,25.601653564536754,4,TEMP,SECONDARY_13_24
2004,Persist,12.536227568606574,4,TEMP,SECONDARY_13_24
2004,Ridge,5.39991226271349,4,TEMP,SECONDARY_13_24
2004,RF,4.855117650583939,4,TEMP,SECONDARY_13_24
2004,HGB,5.08584406856182,4,TEMP,SECONDARY_13_24
2005,GlobalClim,25.135412601078553,4,TEMP,SECONDARY_13_24
2005,DeptClim,24.856724323613403,4,TEMP,SECONDARY_13_24
2005,Persist,17.57986299262354,4,TEMP,SECONDARY_13_24
2005,Ridge,7.854280633754717,4,TEMP,SECONDARY_13_24
2005,RF,8.352348259934455,4,TEMP,SECONDARY_13_24
2005,HGB,7.9505560527235986,4,TEMP,SECONDARY_13_24
2006,GlobalClim,19.938500628497856,4,TEMP,SECONDARY_13_24
2006,DeptClim,20.52346774708936,4,TEMP,SECONDARY_13_24
2006,Persist,21.056056247734023,4,TEMP,SECONDARY_13_24
2006,Ridge,3.3791885666086254,4,TEMP,SECONDARY_13_24
2006,RF,3.5300731344122513,4,TEMP,SECONDARY_13_24
2006,HGB,3.619780747329195,4,TEMP,SECONDARY_13_24
2007,GlobalClim,19.31469397485753,4,TEMP,SECONDARY_13_24
2007,DeptClim,20.102687748603586,4,TEMP,SECONDARY_13_24
2007,Persist,20.802323138361345,4,TEMP,SECONDARY_13_24
2007,Ridge,3.548133792644493,4,TEMP,SECONDARY_13_24
2007,RF,3.5144724033621944,4,TEMP,SECONDARY_13_24
2007,HGB,3.8379964047245174,4,TEMP,SECONDARY_13_24
2008,GlobalClim,19.526214884040265,4,TEMP,SECONDARY_13_24
2008,DeptClim,19.994104265691682,4,TEMP,SECONDARY_13_24
2008,Persist,19.98087557894497,4,TEMP,SECONDARY_13_24
2008,Ridge,4.874070930632498,4,TEMP,SECONDARY_13_24
2008,RF,4.13583346893758,4,TEMP,SECONDARY_13_24
2008,HGB,3.9355332848602957,4,TEMP,SECONDARY_13_24
2009,GlobalClim,20.377846660630198,4,TEMP,SECONDARY_13_24
2009,DeptClim,20.823476145646477,4,TEMP,SECONDARY_13_24
2009,Persist,20.703097770203854,4,TEMP,SECONDARY_13_24
2009,Ridge,2.971109574138336,4,TEMP,SECONDARY_13_24
2009,RF,2.6552267410358064,4,TEMP,SECONDARY_13_24
2009,HGB,2.754790789230837,4,TEMP,SECONDARY_13_24
2010,GlobalClim,20.552625314884793,4,TEMP,SECONDARY_13_24
2010,DeptClim,21.307514783362137,4,TEMP,SECONDARY_13_24
2010,Persist,21.82526238371858,4,TEMP,SECONDARY_13_24
2010,Ridge,2.3946625356790796,4,TEMP,SECONDARY_13_24
2010,RF,2.015997271356819,4,TEMP,SECONDARY_13_24
2010,HGB,2.277326055504688,4,TEMP,SECONDARY_13_24
2011,GlobalClim,22.798165662751007,4,TEMP,SECONDARY_13_24
