Departamento,year,month,agg_ValorObservado
CALDAS,2018,8,70.98450723144151
CALDAS,2018,9,75.66691842970125
CALDAS,2018,10,79.44442959864487
CALDAS,2018,11,80.05164187649888
CALDAS,2018,12,76.33670913698964
CALDAS,2019,1,73.31037549531564
CALDAS,2019,2,77.97611169361848
CALDAS,2019,3,79.56572324475489
CALDAS,2019,4,79.93794523803021
CALDAS,2019,5,81.8339654948718
CALDAS,2019,6,78.47447716894656
CALDAS,2019,7,75.48811713722928
CALDAS,2019,8,68.61935102389593
CALDAS,2019,9,71.55228045450626
CALDAS,2019,10,80.80635069560437
CALDAS,2019,11,81.4411972813371
CALDAS,2019,12,80.20585461995844
CALDAS,2020,1,72.05361391089934
CALDAS,2020,2,71.648283997222
CALDAS,2020,3,75.01108894213851
CALDAS,2020,4,79.74701957874362
CALDAS,2020,5,79.00777686001739
CALDAS,2020,6,79.59779434766827
CALDAS,2020,7,78.42491342436773
CALDAS,2020,8,75.5786907797371
CALDAS,2020,9,76.91173831929054
CALDAS,2020,10,76.59174622208322
CALDAS,2020,11,77.85958414353058
CALDAS,2020,12,78.58196046105195
CALDAS,2021,1,75.43610360187616
CALDAS,2021,2,76.06486000747485
CALDAS,2021,3,81.06009074915193
CALDAS,2021,4,80.87317807874945
CALDAS,2021,5,77.77888546470429
CALDAS,2021,6,69.86723661181192
CALDAS,2021,7,75.83862937722243
CALDAS,2021,8,77.13720808660418
CALDAS,2021,9,77.39041594825872
CALDAS,2021,10,79.62994425382745
CALDAS,2021,11,81.18059774169971
CALDAS,2021,12,79.8155175591329
CALDAS,2022,1,77.53410520155488
CALDAS,2022,2,75.6034661506851
CALDAS,2022,3,83.1951754385965
CALDAS,2022,4,79.431219971401
CALDAS,2022,5,78.4934097335999
CALDAS,2022,6,80.0488095608955
CALDAS,2022,7,77.25534080337374
CALDAS,2022,8,76.28491966646563
CALDAS,2022,9,76.396979864302
CALDAS,2022,10,77.55955320531594
CALDAS,2022,11,78.43712849090117
CALDAS,2022,12,78.25992357298574
CALDAS,2023,1,78.41795639840414
CALDAS,2023,2,76.22841313458144
CALDAS,2023,3,76.44617774050342
CALDAS,2023,4,75.31586754275162
CALDAS,2023,5,76.93668675027853
CALDAS,2023,6,76.46963141622568
CALDAS,2023,7,74.53333411063657
CALDAS,2023,8,75.2844576225751
CALDAS,2023,9,67.34777060948429
CALDAS,2024,7,77.75
CALDAS,2024,8,81.5006729475101
CALDAS,2024,9,77.97512038523274
CALDAS,2024,10,85.73362445414847
CALDAS,2024,11,81.87971119133573
CALDAS,2024,12,79.57958674741715
CALDAS,2025,1,78.92487821851078
CALDAS,2025,2,84.20132013201321
CALDAS,2025,3,81.58644175684277
CAQUETA,2005,7,86.05859375
CAQUETA,2005,8,84.68879668049793
CAQUETA,2005,9,84.6490727532097
CAQUETA,2005,10,87.00277777777778
CAQUETA,2005,11,86.34129213483146
CAQUETA,2005,12,84.89044943820225
CAQUETA,2006,1,85.47715053763442
CAQUETA,2006,2,84.35885714285715
CAQUETA,2006,3,88.94808743169399
CAQUETA,2006,4,88.80265920223933
CAQUETA,2006,5,89.73140495867769
CAQUETA,2006,6,88.37692307692308
CAQUETA,2006,7,87.60998151571164
CAQUETA,2006,8,86.52051983584131
CAQUETA,2006,9,85.58796648895658
CAQUETA,2006,10,86.94436310395315
CAQUETA,2006,11,88.76037256562235
CAQUETA,2006,12,88.41837509491268
CAQUETA,2007,1,84.52209381373216
CAQUETA,2007,2,78.24397590361446
CAQUETA,2007,3,90.51907719609584
CAQUETA,2007,4,90.99869281045751
CAQUETA,2007,5,91.14529280948851
CAQUETA,2007,6,91.03153153153153
CAQUETA,2007,7,85.61510128913444
CAQUETA,2007,8,86.65577596266044
CAQUETA,2007,9,83.84556962025316
CAQUETA,2007,10,87.55319148936171
CAQUETA,2007,11,88.47027840481564
CAQUETA,2007,12,85.86147540983606
CAQUETA,2008,1,83.49851632047478
CAQUETA,2008,2,88.21075581395348
CAQUETA,2008,3,89.93425605536332
CAQUETA,2008,4,88.29864253393666
CAQUETA,2008,5,92.01267605633802
CAQUETA,2008,6,91.89414595028067
CAQUETA,2008,7,89.82149362477232
CAQUETA,2008,8,86.15014792899409
CAQUETA,2008,9,87.7407120743034
CAQUETA,2008,10,88.83859397417504
CAQUETA,2008,11,89.7450284090909
CAQUETA,2008,12,86.74946004319655
CAQUETA,2009,1,88.93091416608513
CAQUETA,2009,2,86.95591647331787
CAQUETA,2009,3,91.29163526752072
CAQUETA,2009,4,90.91931902294597
CAQUETA,2009,5,90.1989137813985
CAQUETA,2009,6,91.9705035971223
CAQUETA,2009,7,89.24506466984343
CAQUETA,2009,8,88.30642410460489
CAQUETA,2009,9,85.80652019844082
CAQUETA,2009,10,80.225
CAQUETA,2009,11,85.14425851125216
CAQUETA,2009,12,85.28167115902966
CAQUETA,2010,1,78.09535104364326
CAQUETA,2010,2,75.66068682726807
CAQUETA,2010,3,69.66163694558756
CAQUETA,2010,4,87.71196754563894
CAQUETA,2010,5,85.71659415786202
CAQUETA,2010,6,89.41327843540915
CAQUETA,2010,7,88.12868507253158
CAQUETA,2010,8,84.92086790044671
CAQUETA,2010,9,80.99349442379182
CAQUETA,2010,10,81.89753086419753
CAQUETA,2010,11,86.97013782542113
CAQUETA,2010,12,86.46841673502871
CAQUETA,2011,1,81.07570977917982
CAQUETA,2011,2,82.77336747759283
CAQUETA,2011,3,83.8862512363996
CAQUETA,2011,4,84.77303754266211
CAQUETA,2011,5,88.99197247706422
CAQUETA,2011,6,89.88542478565861
CAQUETA,2011,7,87.09439359267735
CAQUETA,2011,8,84.9802927927928
CAQUETA,2011,9,85.70637329286798
CAQUETA,2011,10,85.80441176470588
CAQUETA,2011,11,81.96233292831106
CAQUETA,2011,12,86.65616045845272
CAQUETA,2012,1,80.74266936299293
CAQUETA,2012,2,83.14356984478935
CAQUETA,2012,3,88.70334928229666
CAQUETA,2012,4,89.23809523809524
CAQUETA,2012,5,89.08695652173913
CAQUETA,2012,6,87.8922077922078
CAQUETA,2012,7,88.14373297002724
CAQUETA,2012,8,86.36141732283464
CAQUETA,2012,9,84.29122541603631
CAQUETA,2012,10,87.21035058430718
CAQUETA,2012,11,85.77777777777777
CAQUETA,2012,12,84.8096926713948
CAQUETA,2013,1,78.91252485089463
CAQUETA,2013,2,81.95459704880817
CAQUETA,2013,3,67.125
CAQUETA,2013,4,17.846153846153847
CAQUETA,2013,5,53.426829268292686
CAQUETA,2013,6,8.087943262411347
CAQUETA,2013,7,41.55376737381127
CAQUETA,2013,8,45.54195323246217
CAQUETA,2013,9,43.8419540229885
CAQUETA,2013,10,42.62293956043956
CAQUETA,2013,11,44.00430416068867
CAQUETA,2013,12,40.65943012211669
CAQUETA,2014,1,38.65089163237312
CAQUETA,2014,2,39.67357910906298
CAQUETA,2014,3,45.226190476190474
CAQUETA,2014,4,45.756028368794325
CAQUETA,2014,5,56.906222611744084
CAQUETA,2014,6,89.94943109987358
CAQUETA,2014,7,81.67795438838978
CAQUETA,2014,8,81.58828911253431
CAQUETA,2014,9,81.00471698113208
CAQUETA,2014,10,64.82660332541568
CAQUETA,2014,11,63.245449531163814
CAQUETA,2014,12,54.670686456400745
CAQUETA,2015,1,56.33165368758589
CAQUETA,2015,2,50.08876474239603
CAQUETA,2015,3,75.15332885003363
CAQUETA,2015,4,90.74295774647888
CAQUETA,2015,5,91.17535903250189
CAQUETA,2015,6,92.33530405405405
CAQUETA,2015,7,91.35847526358475
CAQUETA,2015,8,88.59128978224456
CAQUETA,2015,9,84.35499593826158
CAQUETA,2015,10,86.13925501432665
CAQUETA,2015,11,84.96871088861076
CAQUETA,2015,12,81.63896457765668
CAQUETA,2016,1,73.8527027027027
CAQUETA,2016,2,82.71833084947839
CAQUETA,2016,3,88.11326378539493
CAQUETA,2016,4,82.85836909871244
CAQUETA,2016,5,82.99858156028368
CAQUETA,2016,6,88.33983286908078
CAQUETA,2016,7,85.73717948717949
CAQUETA,2016,10,83.63826998689385
CAQUETA,2016,11,84.88514225500526
CAQUETA,2016,12,83.17021276595744
CAQUETA,2017,1,83.3751831949194
CAQUETA,2017,2,82.68847184986595
CAQUETA,2017,3,87.24391506991196
CAQUETA,2017,4,86.69026548672566
CAQUETA,2017,5,86.5307388606881
CAQUETA,2017,6,79.70445859872612
CAQUETA,2017,7,86.20600558659218
CAQUETA,2017,8,80.69023779724655
CAQUETA,2017,9,80.73101085094231
CAQUETA,2017,10,80.09654415798136
CAQUETA,2017,11,70.33622291021672
CAQUETA,2017,12,71.88304093567251
CAQUETA,2018,1,76.0191637630662
CAQUETA,2018,2,69.44251968503937
CAQUETA,2018,3,78.24651810584959
CAQUETA,2018,4,87.6548523206751
CAQUETA,2018,5,56.385800421812085
CAQUETA,2018,6,47.46409149311895
CAQUETA,2018,7,64.77422489471715
CAQUETA,2018,8,74.46237023416708
CAQUETA,2018,9,74.2483660130719
CAQUETA,2018,10,84.53455723542116
CAQUETA,2018,11,83.61025641025641
CAQUETA,2018,12,79.60845993519958
CAQUETA,2019,1,83.1035931427759
CAQUETA,2019,2,82.2720235974148
CAQUETA,2019,3,87.89496576900808
CAQUETA,2019,4,86.51760563668223
CAQUETA,2019,5,89.7595117268937
CAQUETA,2019,6,91.52611633805776
CAQUETA,2019,7,88.03678081507191
CAQUETA,2019,8,85.04894291201119
CAQUETA,2019,9,86.18027875100086
CAQUETA,2019,10,77.67772317763881
CAQUETA,2019,11,60.375258799171846
CAQUETA,2019,12,61.59823306689104
CAQUETA,2020,1,68.20159825644751
CAQUETA,2020,2,69.4010989010989
CAQUETA,2020,3,70.45103645461043
CAQUETA,2020,4,67.29252501471454
CAQUETA,2020,5,18.651226158038146
CAQUETA,2020,6,21.155049786628734
CAQUETA,2020,7,25.039835164835164
CAQUETA,2020,8,27.89364640883978
CAQUETA,2020,9,30.63943661971831
CAQUETA,2020,10,29.456284153005466
CAQUETA,2020,11,80.3128365639689
CAQUETA,2020,12,81.27439225944909
CAQUETA,2021,1,77.49883714360597
CAQUETA,2021,2,77.02080729391336
CAQUETA,2021,3,78.4356776017971
CAQUETA,2021,4,77.99802299541659
CAQUETA,2021,5,68.12421802469139
CAQUETA,2021,6,89.17841199999998
CAQUETA,2021,7,81.06427979577218
CAQUETA,2021,8,78.72546773732289
CAQUETA,2021,9,76.41052344885651
CAQUETA,2021,10,77.13546046295302
CAQUETA,2021,11,75.2541804789227
CAQUETA,2021,12,73.14683371394635
CAQUETA,2022,1,69.15146946041463
CAQUETA,2022,2,63.31954249882679
CAQUETA,2022,3,0.0
CAQUETA,2022,4,81.03700909516621
CAQUETA,2022,5,84.76837782822874
CAQUETA,2022,6,84.1844942863223
CAQUETA,2022,7,86.18542229657105
CAQUETA,2022,8,81.74509112248904
CAQUETA,2022,9,74.40822551863991
CAQUETA,2022,10,62.88319949891859
CAQUETA,2022,11,48.98039215686274
CAQUETA,2022,12,51.48939283101682
CAQUETA,2023,1,56.393382352941174
CAQUETA,2023,2,71.60942928039702
CAQUETA,2023,3,57.18984838497034
CAQUETA,2023,4,76.62571252352933
CAQUETA,2023,5,88.73873613685716
CAQUETA,2023,6,93.9960253057881
CAQUETA,2023,7,89.89838064766482
CAQUETA,2023,8,89.46777055573523
CAQUETA,2023,9,88.74769797421732
CAQUETA,2023,10,88.85882352941177
CAQUETA,2023,11,89.47604327666151
CAQUETA,2023,12,90.60749185667753
CAQUETA,2024,1,85.86411149825784
CAQUETA,2024,2,63.475862068965526
CAQUETA,2024,3,92.40760869565217
CAQUETA,2024,4,92.20715630885122
CAQUETA,2024,5,93.66773162939297
CAQUETA,2024,6,91.45325779036827
CAQUETA,2024,7,93.92625368731564
CAQUETA,2024,8,88.63722826086956
CAQUETA,2024,9,83.86926605504587
CAQUETA,2024,10,87.63670803396471
CAQUETA,2024,11,87.09391261659295
CAQUETA,2024,12,83.22789447972644
CAQUETA,2025,1,66.74646913580254
CAQUETA,2025,2,73.50443037974685
CAQUETA,2025,3,62.00083542188808
CASANARE,2005,10,48.0140056022409
CASANARE,2005,11,68.88443396226415
CASANARE,2005,12,78.12278308321964
CASANARE,2006,1,74.87096774193549
CASANARE,2006,2,69.36077057793345
CASANARE,2006,3,75.4400544959128
CASANARE,2006,4,81.98161764705883
CASANARE,2006,5,86.5946348733234
CASANARE,2006,6,87.04034582132564
CASANARE,2006,7,87.32006369426752
CASANARE,2006,8,85.84269662921348
CASANARE,2006,9,82.51976573938506
CASANARE,2006,10,84.19734904270987
CASANARE,2006,11,83.26470588235294
CASANARE,2006,12,77.96153846153847
CASANARE,2007,1,68.98760330578513
CASANARE,2007,2,57.462574850299404
CASANARE,2007,3,63.744372990353696
CASANARE,2007,4,87.46979865771812
CASANARE,2007,5,85.60550458715596
CASANARE,2007,6,81.1923076923077
CASANARE,2007,7,87.9047619047619
CASANARE,2007,10,83.41666666666667
CASANARE,2008,1,55.55813953488372
CASANARE,2008,3,62.75
CASANARE,2008,4,70.8520625889047
CASANARE,2008,5,82.96546762589928
CASANARE,2008,6,85.17863397548162
CASANARE,2008,7,84.86052631578947
CASANARE,2008,8,89.11538461538461
CASANARE,2008,9,84.17304964539007
CASANARE,2008,10,83.03673469387755
CASANARE,2008,11,85.38214783821478
CASANARE,2008,12,79.49801587301587
CASANARE,2009,1,77.48524590163935
CASANARE,2009,2,72.26572327044025
CASANARE,2009,3,70.91278195488722
CASANARE,2009,4,78.61884669479606
CASANARE,2009,5,82.67881241565452
CASANARE,2009,6,85.6257225433526
CASANARE,2009,7,87.3021978021978
CASANARE,2009,8,85.84375
CASANARE,2009,9,83.31948424068769
CASANARE,2009,10,83.79280575539569
CASANARE,2009,11,73.3262599469496
CASANARE,2009,12,45.388888888888886
CASANARE,2010,1,13.0
CASANARE,2010,2,13.0
CASANARE,2010,3,13.0
CASANARE,2010,4,15.951255539143279
CASANARE,2010,5,32.04584527220631
CASANARE,2010,6,50.25726744186046
CASANARE,2010,7,45.926680244399186
CASANARE,2010,8,15.0
CASANARE,2010,9,82.74131274131274
CASANARE,2011,1,55.56666666666667
CASANARE,2011,2,56.40396341463415
CASANARE,2011,3,64.6491935483871
CASANARE,2011,4,75.58888888888889
CASANARE,2011,5,84.92587601078166
CASANARE,2011,6,56.60441176470588
CASANARE,2011,7,50.977207977207975
CASANARE,2011,8,46.66438356164384
CASANARE,2011,9,45.312056737588655
CASANARE,2011,10,44.63960113960114
CASANARE,2011,11,46.028985507246375
CASANARE,2011,12,22.405254777070063
CASANARE,2012,1,14.586257309941521
CASANARE,2012,2,13.679900744416873
CASANARE,2012,3,24.188804554079695
CASANARE,2012,4,47.657575757575756
CASANARE,2012,5,53.63868613138686
CASANARE,2012,6,61.0
CASANARE,2012,7,83.19148936170212
CASANARE,2012,8,2.4209726443768997
CASANARE,2012,9,1.2307692307692308
CASANARE,2012,10,0.0
CASANARE,2012,11,11.73469387755102
CASANARE,2012,12,62.526315789473685
CASANARE,2013,1,53.23821339950372
CASANARE,2013,2,52.401869158878505
CASANARE,2013,3,63.90560875512996
CASANARE,2013,4,69.44166666666666
CASANARE,2013,5,79.14819759679573
CASANARE,2013,6,79.41364902506963
CASANARE,2013,7,80.56444906444906
CASANARE,2013,8,82.6295518207283
CASANARE,2013,9,79.26099706744868
CASANARE,2013,10,77.8722341184868
CASANARE,2013,11,78.2425855513308
CASANARE,2013,12,70.51689432063264
CASANARE,2014,1,60.2734375
CASANARE,2014,2,55.24017467248908
CASANARE,2014,3,58.02427184466019
CASANARE,2014,4,76.70287836583101
CASANARE,2014,5,78.553750966744
CASANARE,2014,6,84.94215795328142
CASANARE,2014,7,84.83552631578948
CASANARE,2014,8,80.37366255144033
CASANARE,2014,9,79.04565030146425
CASANARE,2014,10,81.99918962722853
CASANARE,2014,11,77.5107843137255
CASANARE,2014,12,67.19578686493185
CASANARE,2015,1,57.4903536977492
CASANARE,2015,2,55.29094076655052
CASANARE,2015,3,54.401652892561984
CASANARE,2015,4,73.68518518518519
CASANARE,2015,5,73.41758241758242
CASANARE,2015,6,83.47401774397972
CASANARE,2015,7,84.61939750183689
CASANARE,2015,8,83.65102195306586
CASANARE,2015,9,77.6123545210385
CASANARE,2015,10,76.12206047032475
CASANARE,2015,11,50.59866220735786
CASANARE,2015,12,47.33240997229917
CASANARE,2016,1,44.496594005449595
CASANARE,2016,2,40.94464675892207
CASANARE,2016,3,40.82445355191257
CASANARE,2016,4,47.82099209202013
CASANARE,2016,5,47.98953974895397
CASANARE,2016,6,75.28986033012879
CASANARE,2016,7,79.05478729019318
CASANARE,2016,8,76.15671561796549
CASANARE,2016,9,76.24399141630902
CASANARE,2016,10,24.279249448123622
CASANARE,2016,11,27.075187969924812
CASANARE,2016,12,28.683281412253375
CASANARE,2017,1,24.23094425483504
CASANARE,2017,2,59.76123009066405
CASANARE,2017,3,70.46764252696457
CASANARE,2017,4,80.21178120617111
CASANARE,2017,5,80.92589087029415
CASANARE,2017,6,85.80121169766694
CASANARE,2017,7,87.17042227884966
CASANARE,2017,8,83.004472479506
CASANARE,2017,9,82.81207841438321
CASANARE,2017,10,81.11933990602878
CASANARE,2017,11,78.85077951149427
CASANARE,2017,12,71.55733405027932
CASANARE,2018,1,68.53301266925504
CASANARE,2018,2,59.443334896126515
CASANARE,2018,3,61.34809959394801
CASANARE,2018,4,78.87694911428986
CASANARE,2018,5,82.25310814767735
CASANARE,2018,6,85.84421212010828
CASANARE,2018,7,85.98691771540008
CASANARE,2018,8,83.15426606122232
CASANARE,2018,9,83.3664867703953
CASANARE,2018,10,81.30088455820163
CASANARE,2018,11,79.64868002918382
CASANARE,2018,12,66.71784587301588
CASANARE,2019,1,61.271832325374895
CASANARE,2019,2,53.88768566462591
CASANARE,2019,3,60.7508426779181
CASANARE,2019,4,74.08997348743718
CASANARE,2019,5,78.73279828278577
CASANARE,2019,6,67.02898220748352
CASANARE,2019,7,59.946597785500416
CASANARE,2019,8,56.64687869604729
CASANARE,2019,9,63.346629784796605
CASANARE,2019,10,78.63876816205526
CASANARE,2019,11,77.79290000646057
CASANARE,2019,12,74.13843788087082
CASANARE,2020,1,65.21925036887829
CASANARE,2020,2,56.36379575998286
CASANARE,2020,3,53.2117947741107
CASANARE,2020,4,58.13401692920053
CASANARE,2020,5,55.29498581456695
CASANARE,2020,6,65.12030361565134
CASANARE,2020,7,87.08454227113556
CASANARE,2020,8,84.02337145698657
CASANARE,2020,9,81.10802775024777
CASANARE,2020,10,81.45350500715307
CASANARE,2020,11,85.62345679012346
CASANARE,2020,12,81.39091718610864
CASANARE,2021,1,76.5654813529922
CASANARE,2021,2,69.81574803149606
CASANARE,2021,3,75.40892359530275
CASANARE,2021,4,79.8591976584761
CASANARE,2021,5,87.69665839673911
CASANARE,2021,6,87.38237084488456
CASANARE,2021,7,87.1506524939059
CASANARE,2021,8,85.32767582587866
CASANARE,2021,9,84.30870695229214
CASANARE,2021,10,83.47522359186561
CASANARE,2021,11,79.237989529905
CASANARE,2021,12,74.42565596356407
CASANARE,2022,1,63.63462915505125
CASANARE,2022,2,62.32803454545481
CASANARE,2022,3,70.3708126036484
CASANARE,2022,4,77.99852637367428
CASANARE,2022,5,85.22047536057696
CASANARE,2022,6,88.1069740555303
CASANARE,2022,7,86.88752115812915
CASANARE,2022,8,81.56586400487227
CASANARE,2022,9,83.41745833914062
CASANARE,2022,10,86.11284445143055
CASANARE,2022,11,86.529877948718
CASANARE,2022,12,68.17464190063058
CASANARE,2023,1,67.20845513947216
CASANARE,2023,2,63.0599508889758
CASANARE,2023,3,67.36988236661338
CASANARE,2023,4,79.13713957390117
CASANARE,2023,5,82.7984290473588
CASANARE,2023,6,88.44471245634459
CASANARE,2023,7,88.2560975609756
CASANARE,2023,8,84.11916339776384
CASANARE,2023,9,81.4048584387895
CASANARE,2023,10,81.94548039215685
CASANARE,2023,11,81.82420971302426
CASANARE,2023,12,75.13824506749741
CASANARE,2024,1,58.00641925777326
CASANARE,2024,2,68.51973525872441
CASANARE,2024,3,72.30026595744674
CASANARE,2024,4,75.62985422740515
CASANARE,2024,5,89.02951639799889
CASANARE,2024,6,90.62393967954759
CASANARE,2024,7,88.25942028985519
CASANARE,2024,8,84.4780329799765
CASANARE,2024,9,85.50397350993377
CASANARE,2024,10,84.39639773742175
CASANARE,2024,11,84.99711432926807
CASANARE,2024,12,79.95811989100805
CASANARE,2025,1,76.37314306622763
CASANARE,2025,2,68.96344827586208
CASANARE,2025,3,74.73734563971996
CAUCA,2005,1,68.9589552238806
CAUCA,2005,9,74.91991341991341
CAUCA,2005,10,85.57981715893108
CAUCA,2005,11,86.35856573705179
CAUCA,2005,12,88.79100383982447
CAUCA,2006,1,88.39559258263908
CAUCA,2006,2,83.63491397398238
CAUCA,2006,3,84.68349910737057
CAUCA,2006,4,86.42179452426132
CAUCA,2006,5,86.23992932862191
CAUCA,2006,6,83.8255006129955
CAUCA,2006,7,80.94524639123942
CAUCA,2006,8,79.93162000917852
CAUCA,2006,9,82.33583021223471
CAUCA,2006,10,73.81772377000593
CAUCA,2006,11,76.35106743476787
CAUCA,2006,12,79.80400782013685
CAUCA,2007,1,81.72856207724197
CAUCA,2007,2,79.8901885891621
CAUCA,2007,3,85.28196286472148
CAUCA,2007,4,86.88651187059745
CAUCA,2007,5,88.66515529358422
CAUCA,2007,6,74.95745623753601
CAUCA,2007,7,66.31340734415029
CAUCA,2007,8,67.7489460370995
CAUCA,2007,9,70.2865671641791
CAUCA,2007,10,86.73621621621622
CAUCA,2007,11,86.38643752902927
CAUCA,2007,12,89.2200186654223
CAUCA,2008,1,86.22774759715838
CAUCA,2008,2,86.91373926619828
CAUCA,2008,3,85.13578047042053
CAUCA,2008,4,80.35277980980248
CAUCA,2008,5,79.92323085319265
CAUCA,2008,6,73.39293921036139
CAUCA,2008,7,66.17693059628543
CAUCA,2008,8,51.957507820646505
CAUCA,2008,9,45.84004209418574
CAUCA,2008,10,46.053443526170796
CAUCA,2008,11,53.166884645566306
CAUCA,2008,12,63.53269346130774
CAUCA,2009,1,65.16567937800815
CAUCA,2009,2,63.78779502445248
CAUCA,2009,3,65.56584776480065
CAUCA,2009,4,53.304976709977936
CAUCA,2009,5,62.69254937163375
CAUCA,2009,6,68.40086206896552
CAUCA,2009,7,60.405854800936766
CAUCA,2009,8,61.81892074960488
CAUCA,2009,9,56.913270377733596
CAUCA,2009,10,69.153825717322
CAUCA,2009,11,69.57179269328802
CAUCA,2009,12,78.55167173252279
CAUCA,2010,1,58.183236382866205
CAUCA,2010,2,68.48946925021062
CAUCA,2010,3,73.7960508520422
CAUCA,2010,4,83.150390625
CAUCA,2010,5,81.98730308017869
CAUCA,2010,6,72.97209302325581
CAUCA,2010,7,76.85777777777778
CAUCA,2010,8,71.61017257039056
CAUCA,2010,9,82.09667067789812
CAUCA,2010,10,85.1053388090349
CAUCA,2010,11,91.56534727408514
CAUCA,2010,12,90.71329507412722
CAUCA,2011,1,86.67469879518072
CAUCA,2011,2,74.98406494287433
CAUCA,2011,3,62.565700185070945
CAUCA,2011,4,56.85522256500661
CAUCA,2011,5,59.48645759087669
CAUCA,2011,6,58.858841010401186
CAUCA,2011,7,59.02666227781435
CAUCA,2011,8,62.78351020408163
CAUCA,2011,9,62.08630500758726
CAUCA,2011,10,67.84158028554664
CAUCA,2011,11,71.69173589855706
CAUCA,2011,12,74.2387062282812
CAUCA,2012,1,72.24936868686869
CAUCA,2012,2,73.15634218289085
CAUCA,2012,3,71.56158980582525
CAUCA,2012,4,77.42578125
CAUCA,2012,5,73.84104938271605
CAUCA,2012,6,63.275892080069625
CAUCA,2012,7,62.44786851566513
CAUCA,2012,8,65.80408361691784
CAUCA,2012,9,61.845299145299144
CAUCA,2012,10,75.74274216728945
CAUCA,2012,11,85.70026325686348
CAUCA,2012,12,85.65008090614887
CAUCA,2013,1,81.51488952929876
CAUCA,2013,2,84.31689141234918
CAUCA,2013,3,83.13422391857506
CAUCA,2013,4,82.84239328712148
CAUCA,2013,5,86.73278236914601
CAUCA,2013,6,82.54265486725664
CAUCA,2013,7,78.43172413793103
CAUCA,2013,8,77.77823268509042
CAUCA,2013,9,81.86338797814207
CAUCA,2013,10,85.28245105148659
CAUCA,2013,11,72.87962654218073
CAUCA,2013,12,64.06805600781504
CAUCA,2014,1,67.91473684210526
CAUCA,2014,2,69.69602908277405
CAUCA,2014,3,66.99695336301852
CAUCA,2014,4,62.79207469824642
CAUCA,2014,5,65.42498376271921
CAUCA,2014,6,67.44199830651989
CAUCA,2014,7,62.777817595413005
CAUCA,2014,8,63.42271969516552
CAUCA,2014,9,66.81867858917039
CAUCA,2014,10,79.5661591250268
CAUCA,2014,11,86.82368315239243
CAUCA,2014,12,83.34072718957238
CAUCA,2015,1,78.16434216643421
CAUCA,2015,2,78.41077441077441
CAUCA,2015,3,72.85093309057807
CAUCA,2015,4,71.05436720142602
CAUCA,2015,5,70.09202825428859
CAUCA,2015,6,66.45796590241035
CAUCA,2015,7,70.50767459708365
CAUCA,2015,8,67.61381673881674
CAUCA,2015,9,55.017524401064776
CAUCA,2015,10,70.66138855054811
CAUCA,2015,11,86.14564502875925
CAUCA,2015,12,76.41426563598033
CAUCA,2016,1,82.87326450694198
CAUCA,2016,2,80.64111154907371
CAUCA,2016,3,84.5017860500094
CAUCA,2016,4,60.87763713080169
CAUCA,2016,5,60.353220611916264
CAUCA,2016,6,61.27573681548577
CAUCA,2016,7,57.11651718390348
CAUCA,2016,8,55.05451582867784
CAUCA,2016,9,65.15154807170016
CAUCA,2016,10,83.26375825495298
CAUCA,2016,11,86.23444647758463
CAUCA,2016,12,78.3302642796249
CAUCA,2017,1,75.3073008073008
CAUCA,2017,2,76.59269947741986
CAUCA,2017,3,79.92527286722391
CAUCA,2017,4,72.26700618406693
CAUCA,2017,5,77.45777816792544
CAUCA,2017,6,75.8229954128407
CAUCA,2017,7,57.5164284189534
CAUCA,2017,8,64.31622060701888
CAUCA,2017,9,63.635784689686766
CAUCA,2017,10,73.08769321137487
CAUCA,2017,11,79.0080933446019
CAUCA,2017,12,77.88545336267859
CAUCA,2018,1,77.78950131883705
CAUCA,2018,2,76.25680380944155
CAUCA,2018,3,74.41995621139628
CAUCA,2018,4,75.16704320654524
CAUCA,2018,5,78.26251671519334
CAUCA,2018,6,68.7911152240445
CAUCA,2018,7,62.02326623722742
CAUCA,2018,8,57.88418054399821
CAUCA,2018,9,61.96770416270584
CAUCA,2018,10,71.18545021217494
CAUCA,2018,11,69.70478940849773
CAUCA,2018,12,67.00692169316955
CAUCA,2019,1,65.03795744570749
CAUCA,2019,2,70.93655793068217
CAUCA,2019,3,71.57237607955724
CAUCA,2019,4,71.33002083605656
CAUCA,2019,5,73.12213161287733
CAUCA,2019,6,69.31665279947325
CAUCA,2019,7,64.48707832949688
CAUCA,2019,8,54.660339852733436
CAUCA,2019,9,64.90574553548899
CAUCA,2019,10,83.3868643351768
CAUCA,2019,11,84.96892463724629
CAUCA,2019,12,83.86315042213717
CAUCA,2020,1,74.79082994213782
CAUCA,2020,2,74.88541195377869
CAUCA,2020,3,74.80150856400496
CAUCA,2020,4,76.27033882654578
CAUCA,2020,5,75.466198568623
CAUCA,2020,6,78.49482549049968
CAUCA,2020,7,73.14548756104784
CAUCA,2020,8,69.33911271244467
CAUCA,2020,9,65.22997260917813
CAUCA,2020,10,60.14640862801324
CAUCA,2020,11,76.24141687819362
CAUCA,2020,12,82.70684014489224
CAUCA,2021,1,84.25470107326984
CAUCA,2021,2,83.51675893673726
CAUCA,2021,3,79.1588633733151
CAUCA,2021,4,74.4385164511424
CAUCA,2021,5,84.7613890417867
CAUCA,2021,6,78.97503762348794
CAUCA,2021,7,69.21149974614409
CAUCA,2021,8,72.11935924670443
CAUCA,2021,9,73.1759898675149
