,Departamento,Year,Month/Day,Rain_day,Rain_month,Temp_day,Temp_month,Humi_day,Humi_month
6410,CAQUETA,2022,3,0.0,2894.8999999999996,22.520285224358947,24.730495003185222,62.6542977564103,0.0
6411,CASANARE,2022,3,0.0,140.56400000000002,23.69636510703364,27.00561921328973,58.7496750625,69.81647985537344
6412,CAUCA,2022,3,34.80000000000001,36.00000000000003,18.13417818950932,17.9125,89.23709797468356,87.84722222222223
6413,CESAR,2022,3,0.0,9660.2,19.84066532307692,27.801801446809264,,
6414,CHOCO,2022,3,1027.000000000003,17.299999999999994,20.89842349537037,,,
6415,CORDOBA,2022,3,45.7,397.9000000000001,26.817543859649117,26.963890549658032,,
6416,CUNDINAMARCA,2022,3,35.600000000000016,1779.33,14.25117144534116,18.281053710428964,,
6417,GUAINIA,2022,3,0.0,0.0,27.143478260869564,,,
6418,GUAVIARE,2022,3,0.0,106.49999999999999,25.825,,,
6419,HUILA,2022,3,28.8,11.999999999999996,19.45354819727893,21.544444444444437,,
6420,LA GUAJIRA,2022,3,2.28,10.310000000000002,26.215384615384615,26.148699061355313,,
6421,MAGDALENA,2022,3,0.0,78.1,23.2204081632653,28.649003532699194,,
6422,META,2022,3,0.0,11.29999999999998,23.15910022012581,25.616666666666656,,
6423,NARINO,2022,3,24.504000000000005,174.54400000000007,18.083615842956124,12.303146056879148,,
6424,NORTE DE SANTANDER,2022,3,34.1,4395.4,18.63646589595377,24.02273536416088,,
6425,PUTUMAYO,2022,3,0.0,29.000000000000004,21.55,22.638297872340427,,
6426,QUINDIO,2022,3,83.639,356.84200000000004,19.96662763224183,20.22217112597547,,
6427,RISARALDA,2022,3,13.199999999999989,4016.4,20.19389581104151,20.704050057732122,,
6428,SAN ANDRES PROVIDENCIA,2022,3,0.7,75.3,28.162500000000005,27.93893141821946,,
6429,SANTANDER,2022,3,0.4,100.00000000000004,19.690521233019854,20.66229591242091,,
6430,SUCRE,2022,3,28.90000000000002,172.6,27.43793103448276,,,
6431,TOLIMA,2022,3,21.9,62.50000000000004,19.642638403426783,17.82027972027971,,
6432,VALLE DEL CAUCA,2022,3,122.0999999999999,84.10000000000002,19.89053545712665,19.260576923076925,,
6433,VAUPES,2022,3,0.0,0.0,,,,
6434,VICHADA,2022,3,0.0,8.100000000000001,27.333333333333343,28.13588768115942,,
6435,AMAZONAS,2022,4,0.0,355.6600000000001,,24.504444444444445,,90.99418065090262
6436,ANTIOQUIA,2022,4,0.013,3824.8009999999963,19.40236741235391,19.720201479748162,72.08684189010988,73.2530748883379
6437,ARAUCA,2022,4,0.0,119.60000000000004,4.120833333333335,3.1081814522031914,15.791666666666666,94.14880081003268
6438,ATLANTICO,2022,4,21.06,1389.6600000000005,26.90416666666667,27.850558245320965,82.83333333333333,82.19333131852157
6439,BOGOTA,2022,4,0.0,670.1900000000002,10.554812362030916,13.584930647799702,56.47294922737309,64.42728002077038
6440,BOLIVAR,2022,4,0.0,2391.949999999999,27.472916666666677,27.599319657453872,85.64583333333333,85.461155021744
6441,BOYACA,2022,4,9.499999999999996,4390.642999999997,18.37198679355786,15.559096162707796,74.62389492753611,78.77048780344039
6442,CALDAS,2022,4,48.10000000000004,4435.500000000001,19.95889099305559,17.64920314213019,75.07089807540412,79.01322567468387
6443,CAQUETA,2022,4,0.0,473.7000000000001,22.304853621794862,20.880086964151456,58.55001352564104,71.48150652617127
6444,CASANARE,2022,4,0.2,2025.2519999999995,22.80834416403785,24.551976330693314,65.53162225080386,78.85999037482742
6445,CAUCA,2022,4,43.50000000000004,1796.0999999999992,18.108114010416653,18.76034943477326,89.69701432809768,81.44714415310395
6446,CESAR,2022,4,0.1,1350.31,19.01692221221865,23.73597623545884,,
6447,CHOCO,2022,4,990.5000000000032,28224.50000000008,20.762293587962947,20.5734673744161,,
6448,CORDOBA,2022,4,38.2,2807.9999999999995,26.950000000000003,26.88132775125866,,
6449,CUNDINAMARCA,2022,4,7.7,4167.668999999993,14.254944785544083,16.370275678484653,,
6450,GUAINIA,2022,4,0.0,185.50000000000003,26.750000000000004,26.541564192651144,,
6451,GUAVIARE,2022,4,0.0,369.20000000000005,24.85416666666667,,,
6452,HUILA,2022,4,2.0,747.7000000000003,18.81329633012822,20.298766237539873,,
6453,LA GUAJIRA,2022,4,3.17,313.66999999999996,26.1375,27.68331430364217,,
6454,MAGDALENA,2022,4,0.1,1413.2999999999995,25.508333333333336,25.005576926423334,,
6455,META,2022,4,0.0,1452.0499999999995,21.951743576388893,22.58569571887625,,
6456,NARINO,2022,4,38.40000000000001,2035.0739999999976,17.951844076738617,17.480599450658598,,
6457,NORTE DE SANTANDER,2022,4,0.7000000000000001,7721.899999999994,18.24591944727889,19.292789918886015,,
6458,PUTUMAYO,2022,4,0.0,227.39999999999998,,23.076325881342868,,
6459,QUINDIO,2022,4,99.578,1635.0610000000001,20.345747335640127,20.18012523352179,,
6460,RISARALDA,2022,4,24.100000000000005,1341.0999999999985,20.64818730022833,20.05786856007217,,
6461,SAN ANDRES PROVIDENCIA,2022,4,0.0,55.029999999999994,28.0375,28.105757121439286,,
6462,SANTANDER,2022,4,0.3,3389.999999999997,19.975428386276995,18.07152295911616,,
6463,SUCRE,2022,4,23.1,1234.2000000000003,27.64166666666668,27.824410774410776,,
6464,TOLIMA,2022,4,7.899999999999999,2474.399999999995,19.726570753311243,19.770559373197578,,
6465,VALLE DEL CAUCA,2022,4,118.29999999999988,3154.2,19.61125925925925,20.399195972199102,,
6466,VAUPES,2022,4,0.0,0.0,,,,
6467,VICHADA,2022,4,0.0,250.50000000000003,27.08333333333334,27.046201690821256,,
6468,AMAZONAS,2022,5,0.0,142.69999999999996,,23.982398480143047,,89.04812104371601
6469,ANTIOQUIA,2022,5,20.8,3262.8369999999977,19.11611176026821,19.883992791588685,,74.29815038212678
6470,ARAUCA,2022,5,0.0,238.40000000000003,3.554166666666668,3.190791555457909,,87.34401527357353
6471,ATLANTICO,2022,5,32.830000000000005,1001.8400000000001,26.20833333333333,27.55593902145289,,89.0405123569767
6472,BOGOTA,2022,5,0.0,518.07,10.04849561403509,13.467147250282196,,68.05064950885118
6473,BOLIVAR,2022,5,0.0,1176.3700000000001,27.25744680851064,27.88625102710996,,85.14633783648235
6474,BOYACA,2022,5,5.1,3894.6759999999927,18.44275530791789,15.854295249433832,,78.80316425658212
6475,CALDAS,2022,5,177.19999999999976,2226.599999999998,19.40855569665404,19.10461667221384,,79.50689446347708
6476,CAQUETA,2022,5,0.0,516.5999999999999,21.006709166666678,19.779880622216417,,85.16949124275519
6477,CASANARE,2022,5,0.0,1973.0579999999989,22.695470063291133,24.727544989679302,,86.1104450258949
6478,CAUCA,2022,5,69.30000000000013,2085.0999999999995,17.400051527777762,18.296128380483403,,76.01881789617846
6479,CESAR,2022,5,0.1,711.4300000000001,18.931867234726685,23.620882804093238,,
6480,CHOCO,2022,5,997.9000000000034,26449.50000000007,19.846591206496527,20.448126224169982,,
6481,CORDOBA,2022,5,49.60000000000001,1747.5000000000002,27.219148936170217,26.84409591864959,,
6482,CUNDINAMARCA,2022,5,24.8,3234.8889999999947,14.315378034026445,15.969090381530373,,
6483,GUAINIA,2022,5,0.0,422.1,26.39583333333333,25.730103078312663,,
6484,GUAVIARE,2022,5,0.0,257.30000000000007,24.216666666666654,,,
6485,HUILA,2022,5,11.499999999999996,1353.9999999999998,19.073528871527813,19.657413623277932,,
6486,LA GUAJIRA,2022,5,4.6000000000000005,268.15000000000003,25.070833333333344,28.543638711535262,,
6487,MAGDALENA,2022,5,1.1,1079.5000000000002,24.54583333333333,25.554778639650884,,
6488,META,2022,5,0.0,1854.1699999999994,21.723868125000003,23.57860480825138,,
6489,NARINO,2022,5,120.33599999999976,2283.8289999999974,17.300433688118815,17.40971128614932,,
6490,NORTE DE SANTANDER,2022,5,0.0,1378.1999999999998,18.277020552721087,19.997068296358925,,
6491,PUTUMAYO,2022,5,0.0,71.7,,22.557305873791858,,
6492,QUINDIO,2022,5,11.32899999999999,614.7329999999998,20.38954520408164,20.539595734209765,,
6493,RISARALDA,2022,5,81.49999999999994,1961.5540000000012,19.851854035388136,20.479019413285464,,
6494,SAN ANDRES PROVIDENCIA,2022,5,2.3000000000000003,228.00000000000006,27.5625,30.0403781512605,,
6495,SANTANDER,2022,5,0.0,2023.8999999999987,19.571609425675685,17.82850689969218,,
6496,SUCRE,2022,5,29.90000000000001,1093.7000000000003,27.34583333333333,27.665713899196042,,
6497,TOLIMA,2022,5,27.30000000000003,2064.3999999999983,19.31114618664521,20.262064301190097,,
6498,VALLE DEL CAUCA,2022,5,74.50000000000006,1364.9999999999982,19.717913865740712,20.506321097925788,,
6499,VAUPES,2022,5,0.0,0.0,,,,
6500,VICHADA,2022,5,0.0,233.89999999999998,25.924999999999997,25.824391586674192,,
6501,AMAZONAS,2022,6,0.0,52.77999999999999,,22.202083333333334,,95.31987577639751
6502,ANTIOQUIA,2022,6,147.5169999999996,4249.738999999994,17.774364120100117,18.603200535282795,88.28639158730158,73.13313151704322
6503,ARAUCA,2022,6,0.0,328.2,2.813043478260869,2.498428877462058,57.79166666666666,92.14878713610598
6504,ATLANTICO,2022,6,22.359999999999992,1478.1799999999994,26.09583333333333,26.87021334544593,97.6,92.44069053151152
6505,BOGOTA,2022,6,0.0,842.6800000000004,9.200607929515416,12.760415016979431,35.12797130242823,69.64425024961211
6506,BOLIVAR,2022,6,0.0,2717.469999999999,26.78958333333333,27.17458816175417,86.33333333333333,86.68677620067024
6507,BOYACA,2022,6,9.399999999999997,4331.681999999994,17.92105325991188,15.507013590921389,82.13273321752263,81.20859856878329
6508,CALDAS,2022,6,337.0000000000002,4365.899999999991,18.324230110479835,18.28193573633748,86.60568204024585,80.41881254248338
6509,CAQUETA,2022,6,0.0,505.2,21.582116057692318,19.83676699270478,57.64378987179491,83.73182073070149
6510,CASANARE,2022,6,0.0,2829.4280000000003,23.675332861635205,24.074428094852692,55.656828488746,88.38046115363314
6511,CAUCA,2022,6,8.799999999999995,2568.399999999998,18.41470555555552,17.41130110896972,89.81870746268663,77.52819332300876
6512,CESAR,2022,6,0.0,1605.7400000000002,19.55616421221864,22.874652183007353,,
6513,CHOCO,2022,6,1054.5000000000043,27046.30000000008,19.74941707656612,19.33767887856436,,
6514,CORDOBA,2022,6,37.50000000000001,2289.8999999999996,26.75,26.190048396081743,,
6515,CUNDINAMARCA,2022,6,6.1000000000000005,4277.696999999993,13.512240847908732,15.07371143258594,,
6516,GUAINIA,2022,6,0.0,336.4000000000001,26.960869565217383,25.093691870394768,,
6517,GUAVIARE,2022,6,0.0,0.0,25.46363636363637,,,
6518,HUILA,2022,6,0.2,1304.6000000000006,19.770202013888863,19.0581270473917,,
6519,LA GUAJIRA,2022,6,9.25,457.6400000000001,25.1875,28.16802300819561,,
6520,MAGDALENA,2022,6,0.0,2433.099999999999,24.070833333333336,24.193968439459884,,
6521,META,2022,6,0.0,1251.2,22.25167600694444,22.658346121226526,,
6522,NARINO,2022,6,44.45300000000003,2707.627999999998,17.709870722891555,17.149196268650122,,
6523,NORTE DE SANTANDER,2022,6,0.0,1448.199999999999,18.271231564625857,19.277465315858983,,
6524,PUTUMAYO,2022,6,0.0,0.0,,22.543064009661837,,
6525,QUINDIO,2022,6,178.19399999999968,1093.896,19.68870964255323,19.659494323187587,,
6526,RISARALDA,2022,6,167.59999999999937,2230.912,18.81239507990871,19.563293585952326,,
6527,SAN ANDRES PROVIDENCIA,2022,6,0.3,828.4000000000001,27.643478260869564,27.47852272727273,,
6528,SANTANDER,2022,6,0.0,3386.949999999998,19.26872231496064,16.841428848930953,,
6529,SUCRE,2022,6,21.3,1111.5000000000005,27.258333333333336,27.22699577663346,,
6530,TOLIMA,2022,6,10.099999999999993,2544.0999999999985,18.08926270055603,19.73778486300832,,
6531,VALLE DEL CAUCA,2022,6,153.5999999999995,2817.399999999998,19.269945827546305,19.626432118126083,,
6532,VAUPES,2022,6,0.0,0.0,,,,
6533,VICHADA,2022,6,0.0,295.79999999999995,26.616666666666664,25.349620600414084,,
6534,AMAZONAS,2022,7,0.0,0.0,,,,
6535,ANTIOQUIA,2022,7,62.29900000000013,3068.1340000000005,17.24452944769876,19.704555349665064,90.632312169059,73.31068430142109
6536,ARAUCA,2022,7,0.0,0.0,2.275,,66.41666666666667,
6537,ATLANTICO,2022,7,23.74000000000001,477.6400000000001,26.120833333333334,27.843062539837334,99.28571428571428,91.19772539579895
6538,BOGOTA,2022,7,0.0,398.44000000000017,8.837526315789471,13.237800905289111,33.825168859649125,66.70791462807568
6539,BOLIVAR,2022,7,0.0,1586.44,27.05000000000001,27.837438237073112,87.1875,86.35454309167196
6540,BOYACA,2022,7,5.599999999999998,2081.4399999999987,17.908812669552656,16.49293850042367,80.36155861356934,80.32687889610499
6541,CALDAS,2022,7,15.599999999999977,2919.999999999997,18.14698613857321,18.89593744879372,85.36868141963413,77.8102906928444
6542,CAQUETA,2022,7,0.0,717.6999999999996,22.24073977564103,19.69646790501485,53.28708669871792,86.42135428085145
6543,CASANARE,2022,7,0.0,1262.9349999999995,24.049982618296525,24.752574336195,60.0328926688103,87.26236817612491
6544,CAUCA,2022,7,9.2,1879.399999999998,18.282733593749995,18.368183170037433,86.94562379130434,74.58240877096013
6545,CESAR,2022,7,0.1,621.4200000000001,19.91339517684888,23.551092741139666,,
6546,CHOCO,2022,7,986.3000000000036,220.80000000000004,19.07670814385152,18.638790180059907,,
6547,CORDOBA,2022,7,59.6,602.1000000000001,27.02272727272728,26.95423523153912,,
6548,CUNDINAMARCA,2022,7,0.0,3051.091999999996,13.34107862618595,14.79663319720815,,
6549,GUAINIA,2022,7,0.0,0.0,27.47083333333333,,,
6550,GUAVIARE,2022,7,0.0,0.0,25.11304347826087,,,
6551,HUILA,2022,7,0.0,1098.4,19.93365954861112,18.835898395089746,,
6552,LA GUAJIRA,2022,7,4.099999999999999,1684.309999999999,26.17826086956521,28.58447661650782,,
6553,MAGDALENA,2022,7,0.0,854.6200000000001,24.58333333333333,25.137002991968906,,
6554,META,2022,7,0.0,2965.099999999999,23.42685881944444,22.722658153650215,,
6555,NARINO,2022,7,22.0,1708.1109999999983,16.439492323529404,17.161347261725112,,
6556,NORTE DE SANTANDER,2022,7,2.0000000000000004,594.2000000000003,18.32440142006804,19.173256621137146,,
6557,PUTUMAYO,2022,7,0.0,30.099999999999998,,22.507388349001626,,
6558,QUINDIO,2022,7,0.142,653.3330000000003,19.4161104595745,20.408095809511924,,
6559,RISARALDA,2022,7,4.200000000000001,1224.4999999999993,18.63341385273972,20.361625384874475,,
6560,SAN ANDRES PROVIDENCIA,2022,7,0.8999999999999999,115.39999999999999,27.691666666666663,28.717907636738904,,
6561,SANTANDER,2022,7,0.1,2146.6999999999975,18.67017456595264,17.52720684578312,,
6562,SUCRE,2022,7,31.2,322.79999999999995,27.08333333333333,,,
6563,TOLIMA,2022,7,0.0,1315.299999999999,18.87376480345911,20.02625667323178,,
6564,VALLE DEL CAUCA,2022,7,25.30000000000002,883.8999999999996,19.248753616898156,20.388075612918712,,
6565,VAUPES,2022,7,0.0,0.0,,,,
6566,VICHADA,2022,7,0.0,62.0,26.570833333333336,25.71811743811744,,
6567,AMAZONAS,2022,8,0.0,141.51,,23.751231611880584,,64.09583333333333
6568,ANTIOQUIA,2022,8,0.7,2409.7599999999984,17.01434675814753,18.812126962601617,89.78765187943264,78.21406524804594
6569,ARAUCA,2022,8,0.0,126.70000000000002,3.941666666666667,1.920032207752996,60.04166666666666,92.23481134878193
6570,ATLANTICO,2022,8,26.120000000000008,857.11,26.325000000000003,27.308328383396933,98.0,90.17220223921777
6571,BOGOTA,2022,8,0.0,273.28000000000003,9.91762471910113,12.764891547063066,50.98897977528093,67.61250830640196
6572,BOLIVAR,2022,8,0.0,4727.680000000002,26.84594594594594,27.096126979699566,93.94594594594597,88.78231993939445
6573,BOYACA,2022,8,8.6,2023.3369999999968,16.701319028871378,15.765336928530708,84.4987016763006,78.37475417741494
6574,CALDAS,2022,8,0.7999999999999999,2386.6999999999975,18.217338003019343,18.752959814672913,81.98680773416581,77.07647058143591
6575,CAQUETA,2022,8,0.0,1192.6999999999996,22.161297195121957,19.9069940575238,57.3368375609756,82.15709827020093
6576,CASANARE,2022,8,0.0,1260.5399999999995,23.496675878787872,24.044439082012506,65.2501838509317,84.98972653250713
6577,CAUCA,2022,8,0.0,1091.9999999999998,17.757411490066236,18.43480031315488,84.21318102649003,69.8008682979511
6578,CESAR,2022,8,0.0,912.22,18.18533993865031,22.697462596401337,,
6579,CHOCO,2022,8,1009.9000000000024,15430.200000000039,21.140830135593223,19.047736408643026,,
6580,CORDOBA,2022,8,41.80000000000002,1351.1000000000001,26.86756756756757,26.320038833121192,,
6581,CUNDINAMARCA,2022,8,0.0,2254.7999999999943,13.386167377974992,14.947226035086937,,
6582,GUAINIA,2022,8,0.0,118.50000000000001,27.79583333333333,25.889303191604036,,
6583,GUAVIARE,2022,8,0.0,0.0,25.39,,,
6584,HUILA,2022,8,0.0,444.99999999999994,17.93936408264462,18.637107214729216,,
6585,LA GUAJIRA,2022,8,1.57,159.85000000000002,24.54615384615385,27.5415517544061,,
6586,MAGDALENA,2022,8,0.0,1430.069999999999,25.40000000000001,24.74220327911528,,
6587,META,2022,8,0.0,1912.0999999999985,22.313815695364244,22.345559408344442,,
6588,NARINO,2022,8,28.245999999999995,764.5480000000002,15.643236814814816,16.973160744962197,,
6589,NORTE DE SANTANDER,2022,8,0.2,724.5000000000002,17.245149740680695,19.34509929671358,,
6590,PUTUMAYO,2022,8,0.0,99.40000000000002,,22.296392796437633,,
6591,QUINDIO,2022,8,0.015,348.797,19.21909862745098,20.121540732102613,,
6592,RISARALDA,2022,8,3.0000000000000004,595.8900000000002,19.113079454743733,20.03298526518135,,
6593,SAN ANDRES PROVIDENCIA,2022,8,0.0,393.0,27.925,27.96979645332678,,
6594,SANTANDER,2022,8,0.0,2357.9059999999995,17.98719295404815,17.246856811221903,,
6595,SUCRE,2022,8,25.800000000000008,888.8000000000002,27.88333333333334,26.648912696606686,,
6596,TOLIMA,2022,8,0.0,804.5999999999998,18.11917904191616,19.657346554827207,,
6597,VALLE DEL CAUCA,2022,8,15.3,331.1000000000002,19.104541707048472,20.203921219375584,,
6598,VAUPES,2022,8,0.0,0.0,,,,
6599,VICHADA,2022,8,0.0,91.39999999999999,26.995833333333334,25.681083594093106,,
6600,AMAZONAS,2022,9,0.0,94.22,,24.89977444673215,,80.03050239234452
6601,ANTIOQUIA,2022,9,0.0,1709.9199999999998,,18.568076041255768,,82.59770239456267
6602,ARAUCA,2022,9,0.0,243.30000000000007,5.05,2.238391211024751,61.54166666666666,92.12024170072849
6603,ATLANTICO,2022,9,9.0,3294.6199999999985,26.475000000000005,26.945265000139404,99.33333333333331,88.31365031247319
6604,BOGOTA,2022,9,0.0,393.4400000000001,10.227416666666665,12.729698639796322,56.09994907407407,66.99334343119652
6605,BOLIVAR,2022,9,0.0,1598.9099999999999,27.45833333333333,26.700218355452144,89.75,89.24280764032864
6606,BOYACA,2022,9,4.900000000000001,3662.4529999999972,10.525352112676057,15.952390916285147,64.44142857142856,78.94487435698387
6607,CALDAS,2022,9,0.0,2434.4999999999945,,18.73373164041054,,76.97203008908512
6608,CAQUETA,2022,9,0.0,1058.5999999999997,,20.557308354446004,,77.69372979808459
6609,CASANARE,2022,9,0.0,1654.6679999999994,23.666666666666668,22.93762591465512,,83.74756630659245
6610,CAUCA,2022,9,9.5,1778.8,,18.44765436545973,,66.28073263563262
6611,CESAR,2022,9,0.0,1966.07,,22.29197128200806,,
6612,CHOCO,2022,9,1008.1000000000032,26697.70000000007,23.758450704225357,19.62588003359636,,
6613,CORDOBA,2022,9,38.5,1486.7999999999997,27.379166666666663,26.433692580421972,,
6614,CUNDINAMARCA,2022,9,1.0,7019.900000000005,14.073994816414707,16.171275745851368,,
6615,GUAINIA,2022,9,0.0,253.7,26.599999999999994,26.722567993906516,,
6616,GUAVIARE,2022,9,0.0,0.0,,,,
6617,HUILA,2022,9,0.0,1021.6699999999998,,19.367524535266067,,
6618,LA GUAJIRA,2022,9,0.0,528.5699999999999,,26.87556496973897,,
6619,MAGDALENA,2022,9,0.0,2113.039999999999,25.64583333333333,24.09218471112009,,
6620,META,2022,9,0.0,2073.699999999999,,23.159231572310688,,
6621,NARINO,2022,9,11.3,1036.4859999999994,13.816666666666666,17.481117139240997,,
6622,NORTE DE SANTANDER,2022,9,0.0,1907.899999999999,,19.791260234278287,,
6623,PUTUMAYO,2022,9,0.0,280.5,,23.385864383632235,,
6624,QUINDIO,2022,9,0.0,520.8610000000003,,20.26121373888876,,
6625,RISARALDA,2022,9,0.0,984.8539999999999,,19.788190903905395,,
6626,SAN ANDRES PROVIDENCIA,2022,9,0.0,329.0,,28.44234223454887,,
6627,SANTANDER,2022,9,0.0,2541.1589999999987,,17.50164504315694,,
6628,SUCRE,2022,9,23.60000000000001,1033.7,27.47083333333333,26.584951058535914,,
6629,TOLIMA,2022,9,0.0,1404.9999999999993,,19.923828458133585,,
6630,VALLE DEL CAUCA,2022,9,0.7,409.60000000000014,,20.179121107299547,,
6631,VAUPES,2022,9,0.0,0.0,,,,
6632,VICHADA,2022,9,0.0,191.5,25.74782608695652,26.081527374503242,,
6633,AMAZONAS,2022,10,0.0,0.0,,24.62011336800958,,86.67229572328256
